id,project,dataset,Molecular Functions,Biological Processes,Cellular Components,Biological Imaging Methods
4108,87-CorneliaKoeverle-SpineDyn,fig1a_KI_apical,,GO:1905355,GO:0106033; GO:0044309,
4109,87-CorneliaKoeverle-SpineDyn,fig1a_KI_basal,,GO:1905355,GO:0106033; GO:0044309,
4110,87-CorneliaKoeverle-SpineDyn,fig1a_KI_oblique,,GO:1905355,GO:0106033; GO:0044309,
4111,87-CorneliaKoeverle-SpineDyn,fig1a_WT_apical,,GO:1905355,GO:0106033; GO:0044309,
4112,87-CorneliaKoeverle-SpineDyn,fig1a_WT_basal,,GO:1905355,GO:0106033; GO:0044309,
4113,87-CorneliaKoeverle-SpineDyn,fig1a_WT_oblique,,GO:1905355,GO:0106033; GO:0044309,
4114,87-CorneliaKoeverle-SpineDyn,fig2ab_KI_day1,,GO:1905355,GO:0106033; GO:0044309,
4115,87-CorneliaKoeverle-SpineDyn,fig2ab_KI_day2,,GO:1905355,GO:0106033; GO:0044309,
4116,87-CorneliaKoeverle-SpineDyn,fig2ab_WT_day1,,GO:1905355,GO:0106033; GO:0044309,
4117,87-CorneliaKoeverle-SpineDyn,fig2ab_WT_day2,,GO:1905355,GO:0106033; GO:0044309,
4118,87-CorneliaKoeverle-SpineDyn,fig3a_KN92_19DIV_1,,GO:1905355,GO:0106033; GO:0044309,
4119,87-CorneliaKoeverle-SpineDyn,fig3a_KN92_19DIV_2,,GO:1905355,GO:0106033; GO:0044309,
4120,87-CorneliaKoeverle-SpineDyn,fig3a_KN92_20DIV,,GO:1905355,GO:0106033; GO:0044309,
4121,87-CorneliaKoeverle-SpineDyn,fig3a_KN93_19DIV_1,,GO:1905355,GO:0106033; GO:0044309,
4122,87-CorneliaKoeverle-SpineDyn,fig3a_KN93_19DIV_2,,GO:1905355,GO:0106033; GO:0044309,
4123,87-CorneliaKoeverle-SpineDyn,fig3a_KN93_20DIV,,GO:1905355,GO:0106033; GO:0044309,
4124,87-CorneliaKoeverle-SpineDyn,fig3c_CaMKlla_14DIV_1,,GO:1905355,GO:0106033; GO:0044309,
4125,87-CorneliaKoeverle-SpineDyn,fig3c_CaMKlla_14DIV_2,,GO:1905355,GO:0106033; GO:0044309,
4126,87-CorneliaKoeverle-SpineDyn,fig3c_CaMKlla_16DIV,,GO:1905355,GO:0106033; GO:0044309,
4127,87-CorneliaKoeverle-SpineDyn,fig3c_K42R_14DIV_1,,GO:1905355,GO:0106033; GO:0044309,
4128,87-CorneliaKoeverle-SpineDyn,fig3c_K42R_14DIV_2,,GO:1905355,GO:0106033; GO:0044309,
4129,87-CorneliaKoeverle-SpineDyn,fig3c_K42R_16DIV,,GO:1905355,GO:0106033; GO:0044309,
4130,87-CorneliaKoeverle-SpineDyn,fig5a_control_1,,GO:1905355,GO:0106033; GO:0044309,
4131,87-CorneliaKoeverle-SpineDyn,fig5a_control_2,,GO:1905355,GO:0106033; GO:0044309,
4132,87-CorneliaKoeverle-SpineDyn,fig5a_control_3,,GO:1905355,GO:0106033; GO:0044309,
4133,87-CorneliaKoeverle-SpineDyn,fig5a_KN93_1,,GO:1905355,GO:0106033; GO:0044309,
4134,87-CorneliaKoeverle-SpineDyn,fig5a_KN93_2,,GO:1905355,GO:0106033; GO:0044309,
4135,87-CorneliaKoeverle-SpineDyn,fig5a_KN93_3,,GO:1905355,GO:0106033; GO:0044309,
4136,87-CorneliaKoeverle-SpineDyn,fig6c_KI,,GO:1905355,GO:0106033; GO:0044309,
4137,87-CorneliaKoeverle-SpineDyn,fig6c_WT,,GO:1905355,GO:0106033; GO:0044309,
4138,87-CorneliaKoeverle-SpineDyn,fig6c_KI,,GO:1905355,GO:0106033; GO:0044309,
4139,87-CorneliaKoeverle-SpineDyn,fig6c_WT,,GO:1905355,GO:0106033; GO:0044309,
4140,89-Isshiki-SpineDyn,fig1a_8wk/8wk.tif,,,GO:0106033; GO:0014069,
4141,89-Isshiki-SpineDyn,fig1a_P7/P7-Concatenated.tif,,,GO:0106033; GO:0014069,
4142,89-Isshiki-SpineDyn,fig1a_P14/P14.tif,,,GO:0106033; GO:0014069,
4143,89-Isshiki-SpineDyn,fig1a_P21/P21.tif,,,GO:0106033; GO:0014069,
4144,89-Isshiki-SpineDyn,fig1e_day0/day0.tif,,,GO:0106033; GO:0014069,
4145,89-Isshiki-SpineDyn,fig1e_day1/day1.tif,,,GO:0106033; GO:0014069,
4146,89-Isshiki-SpineDyn,fig2f_day0/fig2f day0-Concatenated.tif,,,GO:0106033; GO:0014069,
4147,89-Isshiki-SpineDyn,fig2f_day2/fig2f day2-Concatenated.tif,,,GO:0106033; GO:0014069,
4148,89-Isshiki-SpineDyn,fig3a_pat_day0/Fig3a pat day0.tif,,,GO:0106033; GO:0014069,
4149,89-Isshiki-SpineDyn,fig3a_pat_day2/Fig3a pat day2.tif,,,GO:0106033; GO:0014069,
4150,89-Isshiki-SpineDyn,fig3a_wt_day0/Fig3a wt day0.tif,,,GO:0106033; GO:0014069,
4151,89-Isshiki-SpineDyn,fig3a_wt_day2/Fig3a wt day2.tif,,,GO:0106033; GO:0014069,
4152,89-Isshiki-SpineDyn,fig3e_pat_day0/Fig3e pat day0.tif,,,GO:0106033; GO:0014069,
4153,89-Isshiki-SpineDyn,fig3e_pat_day2/fig3e pat day2-Concatenated.tif,,,GO:0106033; GO:0014069,
4154,89-Isshiki-SpineDyn,fig3e_wt_day0/fig3e WT day0-Concatenated.tif,,,GO:0106033; GO:0014069,
4155,89-Isshiki-SpineDyn,fig3e_wt_day2/fig3e WT day2-Concatenated.tif,,,GO:0106033; GO:0014069,
4156,89-Isshiki-SpineDyn,fig4a_pat_day0/Fig4a pat day0.tif,,,GO:0106033; GO:0014069,
4157,89-Isshiki-SpineDyn,fig4a_pat_day2/Fig4a pat day2.tif,,,GO:0106033; GO:0014069,
4158,89-Isshiki-SpineDyn,fig4a_wt_day0/Fig4a WT day0.tif,,,GO:0106033; GO:0014069,
4159,89-Isshiki-SpineDyn,fig4a_wt_day2/Fig4a WT day2.tif,,,GO:0106033; GO:0014069,
4160,89-Isshiki-SpineDyn,fig4e_pat_day0/Fig4e pat day0.tif,,,GO:0106033; GO:0014069,
4161,89-Isshiki-SpineDyn,fig4e_pat_day2/Fig4e pat day2.tif,,,GO:0106033; GO:0014069,
4162,89-Isshiki-SpineDyn,fig4e_wt_day0/Fig4e WT day0.tif,,,GO:0106033; GO:0014069,
4163,89-Isshiki-SpineDyn,fig4e_wt_day2/Fig4e WT day2.tif,,,GO:0106033; GO:0014069,
4164,89-Isshiki-SpineDyn,fig5a_R415C_day0/Fig5a R451C day0.tif,,,GO:0106033; GO:0014069,
4165,89-Isshiki-SpineDyn,fig5a_R415C_day2/Fig5a R451C day2.tif,,,GO:0106033; GO:0014069,
4166,89-Isshiki-SpineDyn,fig5a_wt_day0/Fig5a WT day0.tif,,,GO:0106033; GO:0014069,
4167,89-Isshiki-SpineDyn,fig5a_wt_day2/Fig5a WT day2.tif,,,GO:0106033; GO:0014069,
4168,89-Isshiki-SpineDyn,fig5e_R451C_day0/Fig5e R451C day0.tif,,,GO:0106033; GO:0014069,
4169,89-Isshiki-SpineDyn,fig5e_R451C_day2/Fig5e R451C day2.tif,,,GO:0106033; GO:0014069,
4170,89-Isshiki-SpineDyn,fig5e_wt_day0/Fig5e WT day0.tif,,,GO:0106033; GO:0014069,
4171,89-Isshiki-SpineDyn,fig5e_wt_day2/Fig5e WT day2.tif,,,GO:0106033; GO:0014069,
4172,89-Isshiki-SpineDyn,fig6a_day0/Fig6a day0.tif,,,GO:0106033; GO:0014069,
4173,89-Isshiki-SpineDyn,fig6a_day2/Fig6a day2.tif,,,GO:0106033; GO:0014069,
4174,89-Isshiki-SpineDyn,fig6b_day0/Fig6b day0-Concatenated.tif,,,GO:0106033; GO:0014069,
4175,89-Isshiki-SpineDyn,fig6b_day2/Fig6b day2-Concatenated.tif,,,GO:0106033; GO:0014069,
4176,89-Isshiki-SpineDyn,Supfig7a_day0/SupFig7a day0.tif,,,GO:0106033; GO:0014069,
4177,89-Isshiki-SpineDyn,Supfig7a_day2/SupFig7a day2.tif,,,GO:0106033; GO:0014069,
4178,89-Isshiki-SpineDyn,Supfig7b_day0/SupFig7b day0.tif,,,GO:0106033; GO:0014069,
4179,89-Isshiki-SpineDyn,Supfig7b_day2/SupFig7b day2.tif,,,GO:0106033; GO:0014069,
4180,90-Ishiwata-SpindleDyn,Fig2-3a,,GO:0007059,GO:0030016,
4181,90-Ishiwata-SpindleDyn,Fig2-3b,,GO:0007059,GO:0030016,
4182,90-Ishiwata-SpindleDyn,Fig2-6,,GO:0007059,GO:0030016,
4183,91-Konagaya-AMPKactivity,fig1B_AMPKAR/AMPKAR_Ratio.tif,,GO:0004679,GO:0031588,
4184,91-Konagaya-AMPKactivity,fig1B_AMPKAREV/AMPKAREV_Ratio.tif,,GO:0004679,GO:0031588,
4185,91-Konagaya-AMPKactivity,fig1C_HeLa_AMPKAR_2DG/all,,GO:0004679,GO:0031588,
4186,91-Konagaya-AMPKactivity,fig1C_HeLa_AMPKAREV_2DG/all,,GO:0004679,GO:0031588,
4187,91-Konagaya-AMPKactivity,fig4E_0min/CFP_0min.tif,,GO:0004679,GO:0031588,
4188,91-Konagaya-AMPKactivity,fig4E_60min/CFP_60min.tif,,GO:0004679,GO:0031588,
4189,92-Uda-CellsigDyn,fig2C_PhyB-PIF3_0028/Image0028time.tif,,GO:0035556,GO:0005623,
4190,92-Uda-CellsigDyn,fig2C_PhyB-PIF3_0030/Image0030time.tif,,GO:0035556,GO:0005623,
4191,92-Uda-CellsigDyn,fig2C_PhyB-PIF3_0033/Image0033time.tif,,GO:0035556,GO:0005623,
4192,92-Uda-CellsigDyn,fig2C_PhyB-PIF6_0010/Image0010time.tif,,GO:0035556,GO:0005623,
4193,92-Uda-CellsigDyn,fig2C_PhyB-PIF6_0012/Image0012time.tif,,GO:0035556,GO:0005623,
4194,92-Uda-CellsigDyn,fig2C_PhyB-PIF6_0015/Image0015time.tif,,GO:0035556,GO:0005623,
4195,92-Uda-CellsigDyn,fig2C_PhyB621-PIF3_0035/Image0035time.tif,,GO:0035556,GO:0005623,
4196,92-Uda-CellsigDyn,fig2C_PhyB621-PIF3_0037/Image0037time.tif,,GO:0035556,GO:0005623,
4197,92-Uda-CellsigDyn,fig2C_PhyB621-PIF3_0042/Image0042time.tif,,GO:0035556,GO:0005623,
4198,92-Uda-CellsigDyn,fig2C_PhyB621-PIF6_0017/Image0017time.tif,,GO:0035556,GO:0005623,
4199,92-Uda-CellsigDyn,fig2C_PhyB621-PIF6_0019/Image0019time.tif,,GO:0035556,GO:0005623,
4200,92-Uda-CellsigDyn,fig2C_PhyB621-PIF6_0021/Image0021time.tif,,GO:0035556,GO:0005623,
4201,92-Uda-CellsigDyn,fig3E_PhyB-PIF3_0002/Image0002time.tif,,GO:0035556,GO:0005623,
4202,92-Uda-CellsigDyn,fig3E_PhyB-PIF3_0004/Image0004time.tif,,GO:0035556,GO:0005623,
4203,92-Uda-CellsigDyn,fig3E_PhyB-PIF6_0011/Image0011time.tif,,GO:0035556,GO:0005623,
4204,92-Uda-CellsigDyn,fig3E_PhyB-PIF6_0013/Image0013time.tif,,GO:0035556,GO:0005623,
4205,92-Uda-CellsigDyn,fig3E_PhyB621-PIF3_0007/Image0007time.tif,,GO:0035556,GO:0005623,
4206,92-Uda-CellsigDyn,fig3E_PhyB621-PIF3_0009/Image0009time.tif,,GO:0035556,GO:0005623,
4207,92-Uda-CellsigDyn,fig3E_PhyB621-PIF6_0016/Image0016time.tif,,GO:0035556,GO:0005623,
4208,92-Uda-CellsigDyn,fig3E_PhyB621-PIF6_0018/Image0018time.tif,,GO:0035556,GO:0005623,
4209,92-Uda-CellsigDyn,fig4E/ratioimage02.tif,,GO:0035556,GO:0005623,
4210,94-Matsuda-Beetlehorn,fig1d_-15min/15.png,,GO:0016477; GO:0007552,,
4211,94-Matsuda-Beetlehorn,fig1d_0min/0.png,,GO:0016477; GO:0007552,,
4212,94-Matsuda-Beetlehorn,fig1d_3min/3.png,,GO:0016477; GO:0007552,,
4213,94-Matsuda-Beetlehorn,fig1d_25min/25.png,,GO:0016477; GO:0007552,,
4214,94-Matsuda-Beetlehorn,fig1d_100min/100.png,,GO:0016477; GO:0007552,,
4215,95-Nojima-CellMorphology,humanbrain_d0,,GO:0060437; GO:0048535,,
4216,95-Nojima-CellMorphology,humanbrain_d2,,GO:0060437; GO:0048535,,
4217,95-Nojima-CellMorphology,humanbrain_d3,,GO:0060437; GO:0048535,,
4218,95-Nojima-CellMorphology,humanbrain_d5,,GO:0060437; GO:0048535,,
4219,95-Nojima-CellMorphology,humanbrain_d8,,GO:0060437; GO:0048535,,
4220,95-Nojima-CellMorphology,humanbrain_d16,,GO:0060437; GO:0048535,,
4221,95-Nojima-CellMorphology,humanheart_d0,,GO:0060437; GO:0048535,,
4222,95-Nojima-CellMorphology,humanheart_d2,,GO:0060437; GO:0048535,,
4223,95-Nojima-CellMorphology,humanheart_d3,,GO:0060437; GO:0048535,,
4224,95-Nojima-CellMorphology,humanheart_d5,,GO:0060437; GO:0048535,,
4225,95-Nojima-CellMorphology,humanheart_d8,,GO:0060437; GO:0048535,,
4226,95-Nojima-CellMorphology,humanheart_d16,,GO:0060437; GO:0048535,,
4227,95-Nojima-CellMorphology,humanintestine_d0,,GO:0060437; GO:0048535,,
4228,95-Nojima-CellMorphology,humanintestine_d2,,GO:0060437; GO:0048535,,
4229,95-Nojima-CellMorphology,humanintestine_d3,,GO:0060437; GO:0048535,,
4230,95-Nojima-CellMorphology,humanintestine_d5,,GO:0060437; GO:0048535,,
4231,95-Nojima-CellMorphology,humanintestine_d8,,GO:0060437; GO:0048535,,
4232,95-Nojima-CellMorphology,humanintestine_d16,,GO:0060437; GO:0048535,,
4233,95-Nojima-CellMorphology,humankidney_d0,,GO:0060437; GO:0048535,,
4234,95-Nojima-CellMorphology,humankidney_d2,,GO:0060437; GO:0048535,,
4235,95-Nojima-CellMorphology,humankidney_d3,,GO:0060437; GO:0048535,,
4236,95-Nojima-CellMorphology,humankidney_d5,,GO:0060437; GO:0048535,,
4237,95-Nojima-CellMorphology,humankidney_d8,,GO:0060437; GO:0048535,,
4238,95-Nojima-CellMorphology,humankidney_d16,,GO:0060437; GO:0048535,,
4239,95-Nojima-CellMorphology,humanliver_d0,,GO:0060437; GO:0048535,,
4240,95-Nojima-CellMorphology,humanliver_d2,,GO:0060437; GO:0048535,,
4241,95-Nojima-CellMorphology,humanliver_d3,,GO:0060437; GO:0048535,,
4242,95-Nojima-CellMorphology,humanliver_d5,,GO:0060437; GO:0048535,,
4243,95-Nojima-CellMorphology,humanliver_d8,,GO:0060437; GO:0048535,,
4244,95-Nojima-CellMorphology,humanliver_d16,,GO:0060437; GO:0048535,,
4245,95-Nojima-CellMorphology,humanLN_CD3_d0,,GO:0060437; GO:0048535,,
4246,95-Nojima-CellMorphology,humanLN_CD3_d4,,GO:0060437; GO:0048535,,
4247,95-Nojima-CellMorphology,humanLN_CD3_d7,,GO:0060437; GO:0048535,,
4248,95-Nojima-CellMorphology,humanLN_CD68_d0,,GO:0060437; GO:0048535,,
4249,95-Nojima-CellMorphology,humanLN_CD68_d4,,GO:0060437; GO:0048535,,
4250,95-Nojima-CellMorphology,humanLN_CD68_d7,,GO:0060437; GO:0048535,,
4251,95-Nojima-CellMorphology,humanLN_CD79a_d0,,GO:0060437; GO:0048535,,
4252,95-Nojima-CellMorphology,humanLN_CD79a_d4,,GO:0060437; GO:0048535,,
4253,95-Nojima-CellMorphology,humanLN_CD79a_d7,,GO:0060437; GO:0048535,,
4254,95-Nojima-CellMorphology,humanLN_d0,,GO:0060437; GO:0048535,,
4255,95-Nojima-CellMorphology,humanLN_d2,,GO:0060437; GO:0048535,,
4256,95-Nojima-CellMorphology,humanLN_d3,,GO:0060437; GO:0048535,,
4257,95-Nojima-CellMorphology,humanLN_d4,,GO:0060437; GO:0048535,,
4258,95-Nojima-CellMorphology,humanLN_d6,,GO:0060437; GO:0048535,,
4259,95-Nojima-CellMorphology,humanLN_d7,,GO:0060437; GO:0048535,,
4260,95-Nojima-CellMorphology,humanlung_d0,,GO:0060437; GO:0048535,,
4261,95-Nojima-CellMorphology,humanlung_d2,,GO:0060437; GO:0048535,,
4262,95-Nojima-CellMorphology,humanlung_d3,,GO:0060437; GO:0048535,,
4263,95-Nojima-CellMorphology,humanlung_d4,,GO:0060437; GO:0048535,,
4264,95-Nojima-CellMorphology,humanlung_d6,,GO:0060437; GO:0048535,,
4265,95-Nojima-CellMorphology,humanlung_d7,,GO:0060437; GO:0048535,,
4266,95-Nojima-CellMorphology,humanlung_d0_aSMA,,GO:0060437; GO:0048535,,
4267,95-Nojima-CellMorphology,humanlung_d0_CD68,,GO:0060437; GO:0048535,,
4268,95-Nojima-CellMorphology,humanlung_d0_Cytokeratin,,GO:0060437; GO:0048535,,
4269,95-Nojima-CellMorphology,humanlung_d4_aSMA,,GO:0060437; GO:0048535,,
4270,95-Nojima-CellMorphology,humanlung_d4_CD68,,GO:0060437; GO:0048535,,
4271,95-Nojima-CellMorphology,humanlung_d4_Cytokeratin,,GO:0060437; GO:0048535,,
4272,95-Nojima-CellMorphology,humanlung_d7_aSMA,,GO:0060437; GO:0048535,,
4273,95-Nojima-CellMorphology,humanlung_d7_CD68,,GO:0060437; GO:0048535,,
4274,95-Nojima-CellMorphology,humanlung_d7_Cytokeratin,,GO:0060437; GO:0048535,,
4275,95-Nojima-CellMorphology,humanspleen_d0,,GO:0060437; GO:0048535,,
4276,95-Nojima-CellMorphology,humanspleen_d2,,GO:0060437; GO:0048535,,
4277,95-Nojima-CellMorphology,humanspleen_d3,,GO:0060437; GO:0048535,,
4278,95-Nojima-CellMorphology,humanspleen_d5,,GO:0060437; GO:0048535,,
4279,95-Nojima-CellMorphology,humanspleen_d8,,GO:0060437; GO:0048535,,
4280,95-Nojima-CellMorphology,humanspleen_d16,,GO:0060437; GO:0048535,,
4281,95-Nojima-CellMorphology,mouseheart_d0,,GO:0060437; GO:0048535,,
4282,95-Nojima-CellMorphology,mouseheart_d2,,GO:0060437; GO:0048535,,
4283,95-Nojima-CellMorphology,mouseheart_d3,,GO:0060437; GO:0048535,,
4284,95-Nojima-CellMorphology,mouseheart_d5,,GO:0060437; GO:0048535,,
4285,95-Nojima-CellMorphology,mouseheart_d8,,GO:0060437; GO:0048535,,
4286,95-Nojima-CellMorphology,mouseheart_d16,,GO:0060437; GO:0048535,,
4287,95-Nojima-CellMorphology,mouseintestine_d0,,GO:0060437; GO:0048535,,
4288,95-Nojima-CellMorphology,mouseintestine_d2,,GO:0060437; GO:0048535,,
4289,95-Nojima-CellMorphology,mouseintestine_d3,,GO:0060437; GO:0048535,,
4290,95-Nojima-CellMorphology,mouseintestine_d5,,GO:0060437; GO:0048535,,
4291,95-Nojima-CellMorphology,mouseintestine_d8,,GO:0060437; GO:0048535,,
4292,95-Nojima-CellMorphology,mouseintestine_d16,,GO:0060437; GO:0048535,,
4293,95-Nojima-CellMorphology,mousekidney_d0,,GO:0060437; GO:0048535,,
4294,95-Nojima-CellMorphology,mousekidney_d2,,GO:0060437; GO:0048535,,
4295,95-Nojima-CellMorphology,mousekidney_d3,,GO:0060437; GO:0048535,,
4296,95-Nojima-CellMorphology,mousekidney_d5,,GO:0060437; GO:0048535,,
4297,95-Nojima-CellMorphology,mousekidney_d8,,GO:0060437; GO:0048535,,
4298,95-Nojima-CellMorphology,mousekidney_d16,,GO:0060437; GO:0048535,,
4299,95-Nojima-CellMorphology,mouseliver_d0,,GO:0060437; GO:0048535,,
4300,95-Nojima-CellMorphology,mouseliver_d2,,GO:0060437; GO:0048535,,
4301,95-Nojima-CellMorphology,mouseliver_d3,,GO:0060437; GO:0048535,,
4302,95-Nojima-CellMorphology,mouseliver_d5,,GO:0060437; GO:0048535,,
4303,95-Nojima-CellMorphology,mouseliver_d8,,GO:0060437; GO:0048535,,
4304,95-Nojima-CellMorphology,mouseliver_d16,,GO:0060437; GO:0048535,,
4305,95-Nojima-CellMorphology,mouseLN_d0,,GO:0060437; GO:0048535,,
4306,95-Nojima-CellMorphology,mouseLN_d2,,GO:0060437; GO:0048535,,
4307,95-Nojima-CellMorphology,mouseLN_d3,,GO:0060437; GO:0048535,,
4308,95-Nojima-CellMorphology,mouseLN_d4,,GO:0060437; GO:0048535,,
4309,95-Nojima-CellMorphology,mouseLN_d6,,GO:0060437; GO:0048535,,
4310,95-Nojima-CellMorphology,mouseLN_d7,,GO:0060437; GO:0048535,,
4311,95-Nojima-CellMorphology,mouselung_d0,,GO:0060437; GO:0048535,,
4312,95-Nojima-CellMorphology,mouselung_d2,,GO:0060437; GO:0048535,,
4313,95-Nojima-CellMorphology,mouselung_d3,,GO:0060437; GO:0048535,,
4314,95-Nojima-CellMorphology,mouselung_d4,,GO:0060437; GO:0048535,,
4315,95-Nojima-CellMorphology,mouselung_d6,,GO:0060437; GO:0048535,,
4316,95-Nojima-CellMorphology,mouselung_d7,,GO:0060437; GO:0048535,,
4317,95-Nojima-CellMorphology,mousespleen_d0,,GO:0060437; GO:0048535,,
4318,95-Nojima-CellMorphology,mousespleen_d2,,GO:0060437; GO:0048535,,
4319,95-Nojima-CellMorphology,mousespleen_d3,,GO:0060437; GO:0048535,,
4320,95-Nojima-CellMorphology,mousespleen_d5,,GO:0060437; GO:0048535,,
4321,95-Nojima-CellMorphology,mousespleen_d8,,GO:0060437; GO:0048535,,
4322,95-Nojima-CellMorphology,mousespleen_d16,,GO:0060437; GO:0048535,,
4323,95-Nojima-CellMorphology,muosebrain_d0,,GO:0060437; GO:0048535,,
4324,95-Nojima-CellMorphology,muosebrain_d2,,GO:0060437; GO:0048535,,
4325,95-Nojima-CellMorphology,muosebrain_d3,,GO:0060437; GO:0048535,,
4326,95-Nojima-CellMorphology,muosebrain_d5,,GO:0060437; GO:0048535,,
4327,95-Nojima-CellMorphology,muosebrain_d8,,GO:0060437; GO:0048535,,
4328,95-Nojima-CellMorphology,muosebrain_d16,,GO:0060437; GO:0048535,,
4329,96-Kamimura-ChemotaxisDyn,movieS1,,GO:0006935,GO:0008603,
4330,96-Kamimura-ChemotaxisDyn,movieS2,,GO:0006935,GO:0008603,
4331,96-Kamimura-ChemotaxisDyn,movieS3,,GO:0006935,GO:0008603,
4332,96-Kamimura-ChemotaxisDyn,movieS4,,GO:0006935,GO:0008603,
4333,96-Kamimura-ChemotaxisDyn,movieS5,,GO:0006935,GO:0008603,
4334,98-Morita-ToothEpiCellDyn,fig2ab_trajectory_epithelialcell,,GO:0007427; GO:0042476,,
4335,98-Morita-ToothEpiCellDyn,fig2ab_trajectory_epithelialcell,,GO:0007427; GO:0042476,,
4336,98-Morita-ToothEpiCellDyn,figS4_deformation_epithelialtissue,,GO:0007427; GO:0042476,,
4337,98-Morita-ToothEpiCellDyn,figS5_region1_elongation,,GO:0007427; GO:0042476,,
4338,98-Morita-ToothEpiCellDyn,figS5_region2_elongation,,GO:0007427; GO:0042476,,
4339,98-Morita-ToothEpiCellDyn,figS5_region3_elongation,,GO:0007427; GO:0042476,,
4340,99-Takagi-HairRegiPSCell,fig4D_bioengineeredhair_day14,,GO:0048513; GO:0001943; GO:0042633,,
4341,99-Takagi-HairRegiPSCell,fig4D_bioengineeredhair_day23,,GO:0048513; GO:0001943; GO:0042633,,
4342,99-Takagi-HairRegiPSCell,fig4D_bioengineeredhair_day39,,GO:0048513; GO:0001943; GO:0042633,,
4343,99-Takagi-HairRegiPSCell,fig4D_bioengineeredhair_day51,,GO:0048513; GO:0001943; GO:0042633,,
4344,99-Takagi-HairRegiPSCell,fig4D_bioengineeredhair_day57,,GO:0048513; GO:0001943; GO:0042633,,
4345,99-Takagi-HairRegiPSCell,fig4D_bioengineeredhair_day69,,GO:0048513; GO:0001943; GO:0042633,,
4346,100-Yamamoto-ToothDev,fig1e_naturaltooth,,GO:0042476,,
4347,100-Yamamoto-ToothDev,fig1e_splittooth,,GO:0042476,,
4348,100-Yamamoto-ToothDev,fig2a_split_toothgerm,,GO:0042476,,
4349,100-Yamamoto-ToothDev,fig2b_enamelknot,,GO:0042476,,
4350,100-Yamamoto-ToothDev,fig3b_day10_eruption,,GO:0042476,,
4351,100-Yamamoto-ToothDev,fig3b_day20_eruption,,GO:0042476,,
4352,100-Yamamoto-ToothDev,fig3b_day50_eruption,,GO:0042476,,
4353,101-Oshima-ToothBioImplant,fig1d_HAImplant,,GO:0071529,,
4354,101-Oshima-ToothBioImplant,fig1d_TitaniumImplant,,GO:0071529,,
4355,101-Oshima-ToothBioImplant,fig2a_biohybridImplant,,GO:0071529,,
4356,101-Oshima-ToothBioImplant,fig2a_biohybridImplant_higher,,GO:0071529,,
4357,101-Oshima-ToothBioImplant,fig2a_naturaltooth,,GO:0071529,,
4358,101-Oshima-ToothBioImplant,fig2a_naturaltooth_higher,,GO:0071529,,
4359,101-Oshima-ToothBioImplant,fig2a_osseoImplant,,GO:0071529,,
4360,101-Oshima-ToothBioImplant,fig2a_osseoImplant_higher,,GO:0071529,,
4361,102-Ogawa-SalivaryGlandDev,Palotid_bioengineered,,GO:0007431,,
4362,102-Ogawa-SalivaryGlandDev,Palotid_natural,,GO:0007431,,
4363,102-Ogawa-SalivaryGlandDev,Sublingual_bioengineered,,GO:0007431,,
4364,102-Ogawa-SalivaryGlandDev,Sublingual_natural,,GO:0007431,,
4365,102-Ogawa-SalivaryGlandDev,Submandibular_bioengineered,,GO:0007431,,
4366,102-Ogawa-SalivaryGlandDev,Submandibular_natural,,GO:0007431,,
4367,103-Hirayama-GlandReg,harderian_bioengineered_D0,,GO:0032808; GO:0070384,,
4368,103-Hirayama-GlandReg,harderian_bioengineered_D1,,GO:0032808; GO:0070384,,
4369,103-Hirayama-GlandReg,harderian_bioengineered_D2,,GO:0032808; GO:0070384,,
4370,103-Hirayama-GlandReg,harderian_bioengineered_D3,,GO:0032808; GO:0070384,,
4371,103-Hirayama-GlandReg,harderian_bioengineered_D4,,GO:0032808; GO:0070384,,
4372,103-Hirayama-GlandReg,harderian_bioengineered_D5,,GO:0032808; GO:0070384,,
4373,103-Hirayama-GlandReg,harderian_natural_D0,,GO:0032808; GO:0070384,,
4374,103-Hirayama-GlandReg,harderian_natural_D1,,GO:0032808; GO:0070384,,
4375,103-Hirayama-GlandReg,harderian_natural_D2,,GO:0032808; GO:0070384,,
4376,103-Hirayama-GlandReg,harderian_natural_D3,,GO:0032808; GO:0070384,,
4377,103-Hirayama-GlandReg,harderian_natural_D4,,GO:0032808; GO:0070384,,
4378,103-Hirayama-GlandReg,harderian_natural_D5,,GO:0032808; GO:0070384,,
4379,103-Hirayama-GlandReg,lacrimal_bioengineered_D0,,GO:0032808; GO:0070384,,
4380,103-Hirayama-GlandReg,lacrimal_bioengineered_D1,,GO:0032808; GO:0070384,,
4381,103-Hirayama-GlandReg,lacrimal_bioengineered_D2,,GO:0032808; GO:0070384,,
4382,103-Hirayama-GlandReg,lacrimal_bioengineered_D3,,GO:0032808; GO:0070384,,
4383,103-Hirayama-GlandReg,lacrimal_bioengineered_D4,,GO:0032808; GO:0070384,,
4384,103-Hirayama-GlandReg,lacrimal_bioengineered_D5,,GO:0032808; GO:0070384,,
4385,103-Hirayama-GlandReg,lacrimal_natural_D0,,GO:0032808; GO:0070384,,
4386,103-Hirayama-GlandReg,lacrimal_natural_D1,,GO:0032808; GO:0070384,,
4387,103-Hirayama-GlandReg,lacrimal_natural_D2,,GO:0032808; GO:0070384,,
4388,103-Hirayama-GlandReg,lacrimal_natural_D3,,GO:0032808; GO:0070384,,
4389,103-Hirayama-GlandReg,lacrimal_natural_D4,,GO:0032808; GO:0070384,,
